round,global_loss,global_accuracy,elapsed_time,noniid_effectiveness,client_details
82,1.0666453382771486,68.23,892.0656044483185,1.9239195070092443,"[{""client_id"": 1, ""average_loss"": 0.7411293472562518, ""accuracy"": 74.78458049886622, ""samples"": 2205}, {""client_id"": 7, ""average_loss"": 0.6879739791154862, ""accuracy"": 76.91448984148248, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 0.6522091756161955, ""accuracy"": 78.23984526112186, ""samples"": 6204}, {""client_id"": 0, ""average_loss"": 0.6367474177053997, ""accuracy"": 78.49931447089617, ""samples"": 8023}, {""client_id"": 6, ""average_loss"": 0.556082886559042, ""accuracy"": 80.6193272824346, ""samples"": 5619}]"
83,1.4979610503858822,64.96,900.6345102787018,3.0323157697888896,"[{""client_id"": 1, ""average_loss"": 0.7863848115716662, ""accuracy"": 73.65079365079364, ""samples"": 2205}, {""client_id"": 8, ""average_loss"": 0.6183096192917734, ""accuracy"": 78.76459287719817, ""samples"": 6767}, {""client_id"": 5, ""average_loss"": 0.8216190808697751, ""accuracy"": 72.57093723129837, ""samples"": 1163}, {""client_id"": 7, ""average_loss"": 0.6338463170187814, ""accuracy"": 79.10247823174817, ""samples"": 4479}, {""client_id"": 2, ""average_loss"": 0.6083262673020363, ""accuracy"": 79.80225988700565, ""samples"": 6372}]"
84,1.260491319522736,70.84,909.8600490093231,2.895907026508363,"[{""client_id"": 4, ""average_loss"": 0.58954558217967, ""accuracy"": 80.29271120127518, ""samples"": 6901}, {""client_id"": 9, ""average_loss"": 0.6520488237597278, ""accuracy"": 78.61057382333978, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.7430946137223925, ""accuracy"": 74.14965986394557, ""samples"": 2205}, {""client_id"": 2, ""average_loss"": 0.5953783771395683, ""accuracy"": 80.33584431889517, ""samples"": 6372}, {""client_id"": 5, ""average_loss"": 0.5848078633609571, ""accuracy"": 82.88907996560619, ""samples"": 1163}]"
85,1.1777143888412767,68.27,919.5017733573914,2.441794875614331,"[{""client_id"": 8, ""average_loss"": 0.6061884057971666, ""accuracy"": 79.29658637505541, ""samples"": 6767}, {""client_id"": 3, ""average_loss"": 0.6804798187481033, ""accuracy"": 79.19611307420494, ""samples"": 2264}, {""client_id"": 2, ""average_loss"": 0.5407803404331207, ""accuracy"": 81.93659761456371, ""samples"": 6372}, {""client_id"": 5, ""average_loss"": 0.7827796167448947, ""accuracy"": 75.15047291487532, ""samples"": 1163}, {""client_id"": 4, ""average_loss"": 0.5490568752090136, ""accuracy"": 81.69830459353717, ""samples"": 6901}]"
86,1.217653120778928,65.46,929.7905855178833,3.627360129919905,"[{""client_id"": 6, ""average_loss"": 0.5711325637318871, ""accuracy"": 80.5125467164976, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.5870134273789963, ""accuracy"": 80.06502142751589, ""samples"": 6767}, {""client_id"": 7, ""average_loss"": 0.5949850193091801, ""accuracy"": 79.7052913596785, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 0.6206322487482091, ""accuracy"": 79.01353965183752, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.8521545784814017, ""accuracy"": 70.83900226757369, ""samples"": 2205}]"
87,1.014258794344155,71.57,938.9978578090668,2.6915254262355295,"[{""client_id"": 2, ""average_loss"": 0.6167340986430645, ""accuracy"": 79.9278091650973, ""samples"": 6372}, {""client_id"": 5, ""average_loss"": 0.7171773079194521, ""accuracy"": 80.48151332760104, ""samples"": 1163}, {""client_id"": 8, ""average_loss"": 0.5735519730819846, ""accuracy"": 80.70045810551204, ""samples"": 6767}, {""client_id"": 3, ""average_loss"": 0.8407527506351471, ""accuracy"": 73.76325088339223, ""samples"": 2264}, {""client_id"": 6, ""average_loss"": 0.5520087937739763, ""accuracy"": 80.7083110873821, ""samples"": 5619}]"
88,0.8828301910002521,72.05,950.7230064868927,1.0803722516652972,"[{""client_id"": 2, ""average_loss"": 0.5452976965904236, ""accuracy"": 81.62272441933459, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.5677903125870902, ""accuracy"": 80.47879414807153, ""samples"": 6767}, {""client_id"": 0, ""average_loss"": 0.6269092328018613, ""accuracy"": 78.77352611242678, ""samples"": 8023}, {""client_id"": 9, ""average_loss"": 0.6321869317403773, ""accuracy"": 78.91682785299807, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.6381915190981494, ""accuracy"": 79.3286219081272, ""samples"": 2264}]"
89,1.17173923998122,65.66,960.1323709487915,6.771479136493347,"[{""client_id"": 9, ""average_loss"": 0.574499590495198, ""accuracy"": 80.54480980012895, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.8797788287912096, ""accuracy"": 70.52154195011337, ""samples"": 2205}, {""client_id"": 8, ""average_loss"": 0.5483576242091521, ""accuracy"": 81.74966750406384, ""samples"": 6767}, {""client_id"": 5, ""average_loss"": 1.1018280120272386, ""accuracy"": 64.7463456577816, ""samples"": 1163}, {""client_id"": 4, ""average_loss"": 0.5823301728124972, ""accuracy"": 80.43761773655991, ""samples"": 6901}]"
90,1.1208153469547344,69.69,971.2957472801208,1.8792380588698299,"[{""client_id"": 8, ""average_loss"": 0.5371408816778435, ""accuracy"": 82.03044185015517, ""samples"": 6767}, {""client_id"": 2, ""average_loss"": 0.568340828716755, ""accuracy"": 80.66541117388574, ""samples"": 6372}, {""client_id"": 1, ""average_loss"": 0.7058946805340903, ""accuracy"": 76.55328798185941, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.6176061672823769, ""accuracy"": 78.94802442976443, ""samples"": 8023}, {""client_id"": 7, ""average_loss"": 0.5866913135562625, ""accuracy"": 80.6206742576468, ""samples"": 4479}]"
91,1.048355704659869,67.15,983.6203002929688,0.4790979680902895,"[{""client_id"": 9, ""average_loss"": 0.5976268725911367, ""accuracy"": 80.07736943907156, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.5412948696680788, ""accuracy"": 80.98123245160338, ""samples"": 6767}, {""client_id"": 6, ""average_loss"": 0.5708734701302919, ""accuracy"": 80.0142374087916, ""samples"": 5619}, {""client_id"": 0, ""average_loss"": 0.5664646437480336, ""accuracy"": 80.56836594789979, ""samples"": 8023}, {""client_id"": 7, ""average_loss"": 0.5755886852741241, ""accuracy"": 81.22348738557714, ""samples"": 4479}]"
92,1.0653212472891351,69.1,994.5694561004639,3.0350286352533518,"[{""client_id"": 3, ""average_loss"": 0.8445993752943145, ""accuracy"": 73.85159010600707, ""samples"": 2264}, {""client_id"": 7, ""average_loss"": 0.5570594674774578, ""accuracy"": 82.13887028354543, ""samples"": 4479}, {""client_id"": 0, ""average_loss"": 0.5636031216099149, ""accuracy"": 80.6431509410445, ""samples"": 8023}, {""client_id"": 2, ""average_loss"": 0.6201566091179848, ""accuracy"": 79.26867545511614, ""samples"": 6372}, {""client_id"": 6, ""average_loss"": 0.5315377244895155, ""accuracy"": 81.91849083466809, ""samples"": 5619}]"
93,0.9795978050323049,72.25,1004.3418498039246,5.207387183310967,"[{""client_id"": 6, ""average_loss"": 0.531219369308515, ""accuracy"": 81.9896778786261, ""samples"": 5619}, {""client_id"": 3, ""average_loss"": 0.597045413321919, ""accuracy"": 79.77031802120142, ""samples"": 2264}, {""client_id"": 0, ""average_loss"": 0.5584288490197015, ""accuracy"": 80.9173625825751, ""samples"": 8023}, {""client_id"": 5, ""average_loss"": 0.9927621844567751, ""accuracy"": 67.75580395528804, ""samples"": 1163}, {""client_id"": 4, ""average_loss"": 0.6055563939390359, ""accuracy"": 79.75655702072163, ""samples"": 6901}]"
94,0.9889999183879536,71.45,1015.5820240974426,1.0991653312917329,"[{""client_id"": 0, ""average_loss"": 0.5868156424590519, ""accuracy"": 79.38427022310856, ""samples"": 8023}, {""client_id"": 9, ""average_loss"": 0.5930750499066618, ""accuracy"": 80.17408123791103, ""samples"": 6204}, {""client_id"": 5, ""average_loss"": 0.6573193732060885, ""accuracy"": 79.27773000859845, ""samples"": 1163}, {""client_id"": 2, ""average_loss"": 0.5409299050271511, ""accuracy"": 82.20338983050847, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.5557898893108908, ""accuracy"": 81.06989803457958, ""samples"": 6767}]"
95,0.9361869763037202,68.95,1025.9486436843872,2.2043355689382076,"[{""client_id"": 4, ""average_loss"": 0.5684086398945914, ""accuracy"": 81.10418779886973, ""samples"": 6901}, {""client_id"": 7, ""average_loss"": 0.5218296378850937, ""accuracy"": 83.0096003572226, ""samples"": 4479}, {""client_id"": 3, ""average_loss"": 0.7468381938007143, ""accuracy"": 76.45759717314488, ""samples"": 2264}, {""client_id"": 9, ""average_loss"": 0.5743156693030879, ""accuracy"": 81.31850419084462, ""samples"": 6204}, {""client_id"": 2, ""average_loss"": 0.5465237337350846, ""accuracy"": 81.35593220338983, ""samples"": 6372}]"
96,0.921006271224113,73.84,1036.6866481304169,5.279014201009325,"[{""client_id"": 7, ""average_loss"": 0.5521326946360724, ""accuracy"": 81.46907791917839, ""samples"": 4479}, {""client_id"": 2, ""average_loss"": 0.4929836991429329, ""accuracy"": 83.2705586942875, ""samples"": 6372}, {""client_id"": 4, ""average_loss"": 0.5259164036424072, ""accuracy"": 83.04593537168526, ""samples"": 6901}, {""client_id"": 1, ""average_loss"": 0.9135780274868012, ""accuracy"": 69.0702947845805, ""samples"": 2205}, {""client_id"": 9, ""average_loss"": 0.611471711974783, ""accuracy"": 79.73887814313346, ""samples"": 6204}]"
97,1.1317317178294917,73.43,1048.5777626037598,2.709119521874345,"[{""client_id"": 9, ""average_loss"": 0.5411926174593955, ""accuracy"": 81.73758865248227, ""samples"": 6204}, {""client_id"": 2, ""average_loss"": 0.5065124398469925, ""accuracy"": 83.11362209667294, ""samples"": 6372}, {""client_id"": 1, ""average_loss"": 0.731101450749806, ""accuracy"": 75.51020408163265, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.558824887824437, ""accuracy"": 81.01707590676804, ""samples"": 8023}, {""client_id"": 4, ""average_loss"": 0.5204644948244095, ""accuracy"": 82.36487465584698, ""samples"": 6901}]"
98,1.5164016656055572,71.11,1058.4200344085693,4.6721228550777845,"[{""client_id"": 4, ""average_loss"": 0.525560166824747, ""accuracy"": 82.5822344587741, ""samples"": 6901}, {""client_id"": 0, ""average_loss"": 0.5426566539302705, ""accuracy"": 81.72753334164278, ""samples"": 8023}, {""client_id"": 6, ""average_loss"": 0.5245435022833672, ""accuracy"": 81.49136857092009, ""samples"": 5619}, {""client_id"": 5, ""average_loss"": 0.9534538105914467, ""accuracy"": 70.16337059329321, ""samples"": 1163}, {""client_id"": 1, ""average_loss"": 0.709085031066622, ""accuracy"": 76.59863945578232, ""samples"": 2205}]"
99,0.9632485205200827,70.82,1068.7940564155579,0.7632868752497564,"[{""client_id"": 5, ""average_loss"": 0.6321652296342348, ""accuracy"": 81.51332760103182, ""samples"": 1163}, {""client_id"": 9, ""average_loss"": 0.5837754373697891, ""accuracy"": 80.77047066408768, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.5422366849094067, ""accuracy"": 81.63144672676223, ""samples"": 6767}, {""client_id"": 6, ""average_loss"": 0.49511093663221056, ""accuracy"": 82.98629649403809, ""samples"": 5619}, {""client_id"": 4, ""average_loss"": 0.5369901185234388, ""accuracy"": 82.39385596290393, ""samples"": 6901}]"
100,0.9778478130413468,71.23,1077.9428215026855,3.0382979466484277,"[{""client_id"": 9, ""average_loss"": 0.5624294139675259, ""accuracy"": 81.1089619600258, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.7112544170684285, ""accuracy"": 77.25265017667844, ""samples"": 2264}, {""client_id"": 6, ""average_loss"": 0.5009074534543536, ""accuracy"": 82.39900338138459, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.5178910572573824, ""accuracy"": 82.31121619624649, ""samples"": 6767}, {""client_id"": 1, ""average_loss"": 0.7566318103245326, ""accuracy"": 74.78458049886622, ""samples"": 2205}]"
