round,global_loss,global_accuracy,elapsed_time,noniid_effectiveness,client_details
89,2.5216215131389106,32.4,13710.255920886993,0.0,"[{""client_id"": 0, ""average_loss"": 2.5048884795145, ""accuracy"": 54.342666666666666, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.3872289633202124, ""accuracy"": 54.19866666666667, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.4401662942698543, ""accuracy"": 54.00666666666667, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.344119421813799, ""accuracy"": 54.50533333333333, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.4002975786433502, ""accuracy"": 54.23466666666667, ""samples"": 75000}]"
90,2.3967288014995063,35.6,13871.948523283005,0.0,"[{""client_id"": 2, ""average_loss"": 2.421688964757163, ""accuracy"": 54.42, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 3.062051868194814, ""accuracy"": 53.48266666666667, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.47624340310426, ""accuracy"": 54.356, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.344571456275023, ""accuracy"": 54.54, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.4389916539497083, ""accuracy"": 54.36533333333333, ""samples"": 75000}]"
91,2.519517786990685,29.5,14035.469572782516,0.0,"[{""client_id"": 4, ""average_loss"": 2.629313773206433, ""accuracy"": 51.611405742259485, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.6435461298888905, ""accuracy"": 51.03464768523077, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.633341636041851, ""accuracy"": 51.18235401690886, ""samples"": 71087}, {""client_id"": 3, ""average_loss"": 2.5900261362495325, ""accuracy"": 51.483393588138476, ""samples"": 71087}, {""client_id"": 2, ""average_loss"": 2.5584973587709317, ""accuracy"": 51.75489189303248, ""samples"": 71087}]"
92,2.465919722939373,32.5,14196.817133188248,0.0,"[{""client_id"": 8, ""average_loss"": 2.6377245946918304, ""accuracy"": 51.560763571398425, ""samples"": 71087}, {""client_id"": 5, ""average_loss"": 2.6019579138597257, ""accuracy"": 51.56498375230352, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.5424793173589975, ""accuracy"": 51.71972371882342, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.5689915526858376, ""accuracy"": 51.57201738714533, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 2.5540871786339507, ""accuracy"": 51.91525876742583, ""samples"": 71087}]"
93,2.547343613710373,29.2,14355.981098651886,0.0,"[{""client_id"": 2, ""average_loss"": 2.5293905248727335, ""accuracy"": 51.7351977154754, ""samples"": 71087}, {""client_id"": 5, ""average_loss"": 2.5931482010180384, ""accuracy"": 51.653607551310365, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.5228672073320353, ""accuracy"": 51.84773587294442, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 2.499209039503961, ""accuracy"": 52.23036560833908, ""samples"": 71087}, {""client_id"": 8, ""average_loss"": 2.5361822342018945, ""accuracy"": 51.860396415659686, ""samples"": 71087}]"
94,2.504753470753029,28.3,14515.582351446152,0.0,"[{""client_id"": 5, ""average_loss"": 2.8362985477423117, ""accuracy"": 51.74926498515903, ""samples"": 71087}, {""client_id"": 0, ""average_loss"": 2.5697719163601964, ""accuracy"": 51.916665494394195, ""samples"": 71087}, {""client_id"": 7, ""average_loss"": 2.623368659440209, ""accuracy"": 51.44541195999268, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.5854738895850415, ""accuracy"": 52.03201710579994, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 2.529880816826735, ""accuracy"": 52.39495266363751, ""samples"": 71087}]"
95,2.4896882407984156,33.1,14675.308785676956,0.0,"[{""client_id"": 2, ""average_loss"": 2.545904915351087, ""accuracy"": 52.221925246528905, ""samples"": 71087}, {""client_id"": 0, ""average_loss"": 2.5059702990914854, ""accuracy"": 52.2331790622758, ""samples"": 71087}, {""client_id"": 8, ""average_loss"": 2.558589865484506, ""accuracy"": 52.030610378831575, ""samples"": 71087}, {""client_id"": 3, ""average_loss"": 2.5999310162975964, ""accuracy"": 52.099540000281344, ""samples"": 71087}, {""client_id"": 5, ""average_loss"": 2.4834955958149316, ""accuracy"": 52.32602304218774, ""samples"": 71087}]"
96,2.458290171234091,32.6,14836.458151340485,0.0,"[{""client_id"": 0, ""average_loss"": 2.500419440019466, ""accuracy"": 52.32602304218774, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.7921718003804727, ""accuracy"": 51.85336278081787, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 3.157242974661805, ""accuracy"": 51.79287352117827, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.526372170814163, ""accuracy"": 52.34712394671318, ""samples"": 71087}, {""client_id"": 8, ""average_loss"": 2.5150551585590137, ""accuracy"": 52.38088539395389, ""samples"": 71087}]"
97,2.4879154744706335,32.3,14997.411296129227,0.0,"[{""client_id"": 1, ""average_loss"": 2.612791064145315, ""accuracy"": 52.1389283553955, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.52839055085731, ""accuracy"": 52.23599251621253, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.4909679388146264, ""accuracy"": 52.5314051795687, ""samples"": 71087}, {""client_id"": 8, ""average_loss"": 2.478922183556325, ""accuracy"": 52.43996792662512, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 2.4448468208008105, ""accuracy"": 52.84791874745031, ""samples"": 71087}]"
98,2.469927375697216,31.3,15158.038982152939,0.0,"[{""client_id"": 9, ""average_loss"": 2.614156113256274, ""accuracy"": 52.65801060672134, ""samples"": 71087}, {""client_id"": 1, ""average_loss"": 2.5927721550092673, ""accuracy"": 52.30210868372558, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.4915402214545423, ""accuracy"": 52.61018188979701, ""samples"": 71087}, {""client_id"": 2, ""average_loss"": 2.519413650035858, ""accuracy"": 52.674891330341694, ""samples"": 71087}, {""client_id"": 7, ""average_loss"": 2.5995820123521263, ""accuracy"": 51.97715475403379, ""samples"": 71087}]"
99,2.4231886769983038,34.0,15317.905463218689,0.0,"[{""client_id"": 7, ""average_loss"": 2.555212288408938, ""accuracy"": 52.31476922644084, ""samples"": 71087}, {""client_id"": 4, ""average_loss"": 2.467794332967695, ""accuracy"": 53.137704502933026, ""samples"": 71087}, {""client_id"": 1, ""average_loss"": 2.544894492229842, ""accuracy"": 52.497643732327994, ""samples"": 71087}, {""client_id"": 3, ""average_loss"": 2.5354174335899256, ""accuracy"": 52.555319538030865, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.5896728730872463, ""accuracy"": 52.70583932364568, ""samples"": 71087}]"
100,2.486164167499656,31.6,15476.322669744492,0.0,"[{""client_id"": 3, ""average_loss"": 2.5087443616079246, ""accuracy"": 52.8141573002096, ""samples"": 71087}, {""client_id"": 9, ""average_loss"": 2.4963895012350643, ""accuracy"": 52.94357618129897, ""samples"": 71087}, {""client_id"": 0, ""average_loss"": 2.5733672354532326, ""accuracy"": 52.930915638583706, ""samples"": 71087}, {""client_id"": 2, ""average_loss"": 2.536400946662249, ""accuracy"": 52.660824060658065, ""samples"": 71087}, {""client_id"": 6, ""average_loss"": 2.5041121343517547, ""accuracy"": 53.11941705234431, ""samples"": 71087}]"
1,4.5839884903780215,0.0,117.79897570610046,0.13024039311979976,"[{""client_id"": 0, ""average_loss"": 6.5928837826184905, ""accuracy"": 3.152, ""samples"": 50000}, {""client_id"": 8, ""average_loss"": 6.481578459215286, ""accuracy"": 3.5, ""samples"": 50000}, {""client_id"": 6, ""average_loss"": 6.715735803174851, ""accuracy"": 3.324, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 6.715833969433289, ""accuracy"": 3.148, ""samples"": 50000}, {""client_id"": 9, ""average_loss"": 6.606615529950623, ""accuracy"": 3.31, ""samples"": 50000}]"
2,4.421279618694524,0.0,239.34319138526917,0.1662605184642463,"[{""client_id"": 1, ""average_loss"": 7.708935050403371, ""accuracy"": 3.998, ""samples"": 50000}, {""client_id"": 8, ""average_loss"": 7.723953850129071, ""accuracy"": 4.1, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 8.061446935624417, ""accuracy"": 3.66, ""samples"": 50000}, {""client_id"": 9, ""average_loss"": 7.712308730615679, ""accuracy"": 4.126, ""samples"": 50000}, {""client_id"": 7, ""average_loss"": 8.693581205499752, ""accuracy"": 3.96, ""samples"": 50000}]"
3,4.334146145802395,1.4,362.09789848327637,0.10110272004253895,"[{""client_id"": 4, ""average_loss"": 7.923734028930859, ""accuracy"": 4.584, ""samples"": 50000}, {""client_id"": 8, ""average_loss"": 7.241914848537396, ""accuracy"": 4.866, ""samples"": 50000}, {""client_id"": 6, ""average_loss"": 6.950569563814441, ""accuracy"": 4.848, ""samples"": 50000}, {""client_id"": 5, ""average_loss"": 7.8965797582855615, ""accuracy"": 4.794, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 7.446802337456237, ""accuracy"": 4.802, ""samples"": 50000}]"
4,4.151183363738333,5.3,485.46125173568726,0.07663523993568506,"[{""client_id"": 2, ""average_loss"": 7.265789706993591, ""accuracy"": 5.48, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 6.758122947819702, ""accuracy"": 5.542, ""samples"": 50000}, {""client_id"": 5, ""average_loss"": 7.311749137575974, ""accuracy"": 5.454, ""samples"": 50000}, {""client_id"": 3, ""average_loss"": 7.247780932794751, ""accuracy"": 5.358, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 6.346963008956227, ""accuracy"": 5.58, ""samples"": 50000}]"
5,4.044686153436163,5.4,615.5012760162354,0.10388917171678662,"[{""client_id"": 9, ""average_loss"": 5.862467127992674, ""accuracy"": 6.098, ""samples"": 50000}, {""client_id"": 2, ""average_loss"": 6.892386314509165, ""accuracy"": 6.19, ""samples"": 50000}, {""client_id"": 8, ""average_loss"": 6.256498535575769, ""accuracy"": 6.156, ""samples"": 50000}, {""client_id"": 7, ""average_loss"": 6.707175824953162, ""accuracy"": 6.31, ""samples"": 50000}, {""client_id"": 4, ""average_loss"": 6.694508142178626, ""accuracy"": 6.382, ""samples"": 50000}]"
6,4.093527751363767,1.1,738.1979768276215,0.1104028985126749,"[{""client_id"": 9, ""average_loss"": 5.851186430972556, ""accuracy"": 7.082, ""samples"": 50000}, {""client_id"": 2, ""average_loss"": 6.625560542201752, ""accuracy"": 6.806, ""samples"": 50000}, {""client_id"": 5, ""average_loss"": 6.582887118429784, ""accuracy"": 7.002, ""samples"": 50000}, {""client_id"": 4, ""average_loss"": 6.451914147037984, ""accuracy"": 6.8, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 5.902715250964055, ""accuracy"": 6.95, ""samples"": 50000}]"
7,4.103393783994541,5.2,862.2487988471985,0.09035574137817697,"[{""client_id"": 8, ""average_loss"": 5.808641206577915, ""accuracy"": 7.712, ""samples"": 50000}, {""client_id"": 6, ""average_loss"": 5.534097001985516, ""accuracy"": 7.494, ""samples"": 50000}, {""client_id"": 3, ""average_loss"": 6.3412543029126605, ""accuracy"": 7.716, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 5.815246770753885, ""accuracy"": 7.736, ""samples"": 50000}, {""client_id"": 2, ""average_loss"": 6.373089836076702, ""accuracy"": 7.618, ""samples"": 50000}]"
8,4.003225722889991,2.5,992.026246547699,0.04384700673934352,"[{""client_id"": 3, ""average_loss"": 5.920524449604551, ""accuracy"": 8.47, ""samples"": 50000}, {""client_id"": 5, ""average_loss"": 5.996790573115239, ""accuracy"": 8.35, ""samples"": 50000}, {""client_id"": 7, ""average_loss"": 5.618764281272888, ""accuracy"": 8.376, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 5.635717862097503, ""accuracy"": 8.354, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 5.735251727311508, ""accuracy"": 8.374, ""samples"": 50000}]"
9,4.017384242100321,3.1,1115.359727859497,0.1319066336466823,"[{""client_id"": 6, ""average_loss"": 5.3452606881061175, ""accuracy"": 8.782, ""samples"": 50000}, {""client_id"": 1, ""average_loss"": 5.6706116220835225, ""accuracy"": 8.9, ""samples"": 50000}, {""client_id"": 9, ""average_loss"": 5.400751026695037, ""accuracy"": 8.53, ""samples"": 50000}, {""client_id"": 2, ""average_loss"": 5.87047113116135, ""accuracy"": 8.688, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 5.541080065395521, ""accuracy"": 8.856, ""samples"": 50000}]"
10,3.898092886444869,4.9,1241.9087958335876,0.07931708517085075,"[{""client_id"": 1, ""average_loss"": 5.58531090335163, ""accuracy"": 9.206, ""samples"": 50000}, {""client_id"": 4, ""average_loss"": 5.591320640595673, ""accuracy"": 9.382, ""samples"": 50000}, {""client_id"": 0, ""average_loss"": 5.478686374776504, ""accuracy"": 9.434, ""samples"": 50000}, {""client_id"": 7, ""average_loss"": 5.390720541519887, ""accuracy"": 9.402, ""samples"": 50000}, {""client_id"": 3, ""average_loss"": 5.718349901001776, ""accuracy"": 9.366, ""samples"": 50000}]"
11,3.8977226937652394,6.3,1379.5579917430878,0.08125749126225595,"[{""client_id"": 2, ""average_loss"": 4.876384499432791, ""accuracy"": 30.34985067349302, ""samples"": 65628}, {""client_id"": 8, ""average_loss"": 4.592148935093599, ""accuracy"": 30.51441457914305, ""samples"": 65628}, {""client_id"": 3, ""average_loss"": 4.890058667458537, ""accuracy"": 30.416895227646737, ""samples"": 65628}, {""client_id"": 0, ""average_loss"": 4.771310531269863, ""accuracy"": 30.525080758212958, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 4.869249593876207, ""accuracy"": 30.328518315353204, ""samples"": 65628}]"
12,3.7910732326993517,8.8,1510.1822924613953,0.1559553522919071,"[{""client_id"": 9, ""average_loss"": 4.356886365834405, ""accuracy"": 31.5368440299872, ""samples"": 65628}, {""client_id"": 2, ""average_loss"": 4.56982013362143, ""accuracy"": 31.66483817882611, ""samples"": 65628}, {""client_id"": 8, ""average_loss"": 4.430083467832307, ""accuracy"": 31.31133052965198, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 4.574216031967222, ""accuracy"": 31.227524836959834, ""samples"": 65628}, {""client_id"": 3, ""average_loss"": 4.582082369748284, ""accuracy"": 31.42561101968672, ""samples"": 65628}]"
13,3.8263452675691836,9.5,1642.6075892448425,0.2728530989279972,"[{""client_id"": 4, ""average_loss"": 4.691197947163106, ""accuracy"": 31.78368988846224, ""samples"": 65628}, {""client_id"": 3, ""average_loss"": 4.3864261289996564, ""accuracy"": 32.345949899433165, ""samples"": 65628}, {""client_id"": 6, ""average_loss"": 4.3184042501327635, ""accuracy"": 31.757786310721034, ""samples"": 65628}, {""client_id"": 5, ""average_loss"": 4.536515839874287, ""accuracy"": 31.901017858231242, ""samples"": 65628}, {""client_id"": 2, ""average_loss"": 4.364097716253432, ""accuracy"": 32.377948436642896, ""samples"": 65628}]"
14,3.795780648091796,8.3,1776.2571427822113,0.16198895655368442,"[{""client_id"": 8, ""average_loss"": 4.251840684420007, ""accuracy"": 32.661364051929056, ""samples"": 65628}, {""client_id"": 4, ""average_loss"": 4.255679315618237, ""accuracy"": 32.81983299811056, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 4.446158479241764, ""accuracy"": 32.47699152800634, ""samples"": 65628}, {""client_id"": 5, ""average_loss"": 4.180119819653308, ""accuracy"": 32.499847626013285, ""samples"": 65628}, {""client_id"": 2, ""average_loss"": 4.382935499596169, ""accuracy"": 32.876211373194366, ""samples"": 65628}]"
15,3.682064609163126,11.1,1944.2730326652527,0.20021872276802835,"[{""client_id"": 8, ""average_loss"": 4.092956724679074, ""accuracy"": 33.22667154263424, ""samples"": 65628}, {""client_id"": 3, ""average_loss"": 4.099862091376654, ""accuracy"": 33.456756262570856, ""samples"": 65628}, {""client_id"": 9, ""average_loss"": 4.165488276335284, ""accuracy"": 32.8929725117328, ""samples"": 65628}, {""client_id"": 6, ""average_loss"": 3.9633709033736793, ""accuracy"": 33.319619674529164, ""samples"": 65628}, {""client_id"": 2, ""average_loss"": 4.034908309312123, ""accuracy"": 33.40952032668983, ""samples"": 65628}]"
16,3.6815983474634257,10.4,2107.4893000125885,0.19957060390667095,"[{""client_id"": 0, ""average_loss"": 4.031161227494555, ""accuracy"": 33.54513317486439, ""samples"": 65628}, {""client_id"": 5, ""average_loss"": 4.076501850276957, ""accuracy"": 33.542085695130126, ""samples"": 65628}, {""client_id"": 7, ""average_loss"": 3.9230763448778627, ""accuracy"": 33.26171755957823, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 3.9501129318686092, ""accuracy"": 33.74321935759127, ""samples"": 65628}, {""client_id"": 8, ""average_loss"": 3.933106251384901, ""accuracy"": 33.84226244895471, ""samples"": 65628}]"
17,3.6495183486088068,10.2,2268.6703255176544,0.1549498855139195,"[{""client_id"": 0, ""average_loss"": 3.838045059567522, ""accuracy"": 34.35728652404462, ""samples"": 65628}, {""client_id"": 9, ""average_loss"": 4.0660474544291, ""accuracy"": 34.30395562869507, ""samples"": 65628}, {""client_id"": 7, ""average_loss"": 3.7285793885550538, ""accuracy"": 34.16224782105199, ""samples"": 65628}, {""client_id"": 5, ""average_loss"": 3.8654397902891153, ""accuracy"": 34.38776132138721, ""samples"": 65628}, {""client_id"": 4, ""average_loss"": 3.8327302176629185, ""accuracy"": 33.967209118059365, ""samples"": 65628}]"
18,3.5334660657651864,13.0,2430.4111454486847,0.04127732271815397,"[{""client_id"": 7, ""average_loss"": 3.7223225923450403, ""accuracy"": 34.86773937953313, ""samples"": 65628}, {""client_id"": 4, ""average_loss"": 3.869072072341314, ""accuracy"": 34.80983726458219, ""samples"": 65628}, {""client_id"": 6, ""average_loss"": 3.7223028292131546, ""accuracy"": 34.73822149082709, ""samples"": 65628}, {""client_id"": 9, ""average_loss"": 3.785038067861591, ""accuracy"": 34.81440848418358, ""samples"": 65628}, {""client_id"": 8, ""average_loss"": 3.861938959192437, ""accuracy"": 34.80069482537941, ""samples"": 65628}]"
19,3.4811561821372647,14.8,2593.5665516853333,0.1946655058465231,"[{""client_id"": 7, ""average_loss"": 3.6073781386055908, ""accuracy"": 35.117632717742424, ""samples"": 65628}, {""client_id"": 8, ""average_loss"": 3.6628649253064713, ""accuracy"": 35.51075760346194, ""samples"": 65628}, {""client_id"": 4, ""average_loss"": 3.77573990882815, ""accuracy"": 35.181629792161885, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 3.6512283553247866, ""accuracy"": 35.09782409946974, ""samples"": 65628}, {""client_id"": 9, ""average_loss"": 3.6066296783554583, ""accuracy"": 35.53970866093741, ""samples"": 65628}]"
20,3.516865832031153,11.7,2754.1613354682922,0.16090981581399894,"[{""client_id"": 3, ""average_loss"": 3.569587526723857, ""accuracy"": 35.31724264033644, ""samples"": 65628}, {""client_id"": 5, ""average_loss"": 3.543226278041635, ""accuracy"": 35.679892728713355, ""samples"": 65628}, {""client_id"": 6, ""average_loss"": 3.470060716199753, ""accuracy"": 35.71493874565734, ""samples"": 65628}, {""client_id"": 4, ""average_loss"": 3.516984392614926, ""accuracy"": 35.77284086060828, ""samples"": 65628}, {""client_id"": 1, ""average_loss"": 3.513187332531375, ""accuracy"": 35.57323093801426, ""samples"": 65628}]"
21,3.2396828452492974,25.1,2923.969481945038,0.1424244673112356,"[{""client_id"": 0, ""average_loss"": 3.4129661062489385, ""accuracy"": 42.94533333333333, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 3.4874643706299766, ""accuracy"": 43.032, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 3.24480649943242, ""accuracy"": 43.297333333333334, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 3.446609743415852, ""accuracy"": 43.102666666666664, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.4044428606472357, ""accuracy"": 42.888, ""samples"": 75000}]"
22,3.3138984373420666,22.5,3087.5560393333435,0.15495972236538014,"[{""client_id"": 0, ""average_loss"": 3.2922346585851803, ""accuracy"": 43.8, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 3.1796812425793894, ""accuracy"": 43.778666666666666, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 3.1163677602167934, ""accuracy"": 43.989333333333335, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.2664516600196625, ""accuracy"": 43.80266666666667, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 3.1151814040015724, ""accuracy"": 44.18, ""samples"": 75000}]"
23,3.3105109254266045,23.1,3254.1770038604736,0.09175968613721389,"[{""client_id"": 4, ""average_loss"": 3.1312552516722616, ""accuracy"": 44.4, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 3.0730060189581283, ""accuracy"": 44.33866666666667, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.076446125269546, ""accuracy"": 44.304, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 3.0518816361951706, ""accuracy"": 44.446666666666665, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 3.1490358900840936, ""accuracy"": 44.178666666666665, ""samples"": 75000}]"
24,3.100670125833742,30.2,3419.534561395645,0.2016648925541817,"[{""client_id"": 6, ""average_loss"": 3.0905553876896343, ""accuracy"": 44.588, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.238531718168722, ""accuracy"": 44.58, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 3.112866912351545, ""accuracy"": 44.79333333333334, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 3.143682762789909, ""accuracy"": 44.218666666666664, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.957955711028155, ""accuracy"": 44.745333333333335, ""samples"": 75000}]"
25,3.2151023756926227,23.5,3585.0631923675537,0.29902430967695276,"[{""client_id"": 8, ""average_loss"": 3.008078893127344, ""accuracy"": 44.745333333333335, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.9621748055338553, ""accuracy"": 44.68266666666667, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.9245605282771314, ""accuracy"": 45.104, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.977580255864526, ""accuracy"": 44.88933333333333, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 3.1802042683067224, ""accuracy"": 44.20133333333333, ""samples"": 75000}]"
26,3.0987043373144356,26.3,3750.4676008224487,0.38428045314153897,"[{""client_id"": 9, ""average_loss"": 2.8439276904401267, ""accuracy"": 45.416, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.9792333326071425, ""accuracy"": 45.14, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.900924478345515, ""accuracy"": 45.13066666666667, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.849814537541031, ""accuracy"": 45.422666666666665, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 3.0583498825502518, ""accuracy"": 44.370666666666665, ""samples"": 75000}]"
27,3.1099923469458415,26.1,3917.054681777954,0.08771022998741072,"[{""client_id"": 1, ""average_loss"": 2.8682102818623223, ""accuracy"": 45.31733333333333, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.8599939809735777, ""accuracy"": 45.26533333333333, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.8629899790219944, ""accuracy"": 45.43333333333333, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.926516852415431, ""accuracy"": 45.39333333333333, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.8075384691243284, ""accuracy"": 45.516, ""samples"": 75000}]"
28,3.0282721519470215,29.3,4083.157285451889,0.2359953295206396,"[{""client_id"": 3, ""average_loss"": 2.874738191704616, ""accuracy"": 45.212, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.279359446767041, ""accuracy"": 45.54933333333334, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.7371826778592356, ""accuracy"": 45.89066666666667, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.9119426765100425, ""accuracy"": 45.556, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.778481782244904, ""accuracy"": 45.797333333333334, ""samples"": 75000}]"
29,3.005318566492409,28.4,4249.170304298401,0.14578401070685773,"[{""client_id"": 8, ""average_loss"": 2.834246248540366, ""accuracy"": 45.717333333333336, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.7665887854593185, ""accuracy"": 45.74133333333333, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.7077468969023135, ""accuracy"": 45.910666666666664, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.804139533920971, ""accuracy"": 45.681333333333335, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.9404771526146423, ""accuracy"": 45.456, ""samples"": 75000}]"
30,3.0834786929902,28.2,4413.987468004227,0.1816025452587165,"[{""client_id"": 1, ""average_loss"": 2.780680873204985, ""accuracy"": 45.904, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.7397980952201904, ""accuracy"": 46.0, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.765565892924433, ""accuracy"": 45.873333333333335, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 2.885862799861547, ""accuracy"": 45.712, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.6966170548173167, ""accuracy"": 46.26266666666667, ""samples"": 75000}]"
31,3.2777024211397596,15.0,4581.717011928558,0.11051141134200153,"[{""client_id"": 5, ""average_loss"": 3.053573075767673, ""accuracy"": 44.313415763385805, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 3.0446927495624707, ""accuracy"": 44.06013399422626, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 3.2111480059221273, ""accuracy"": 44.053325344517674, ""samples"": 73436}, {""client_id"": 4, ""average_loss"": 2.970883033769515, ""accuracy"": 44.25077618606678, ""samples"": 73436}, {""client_id"": 9, ""average_loss"": 3.037412577272986, ""accuracy"": 44.271202135192546, ""samples"": 73436}]"
32,3.302896217935404,15.0,4746.938223600388,0.26604397750435654,"[{""client_id"": 3, ""average_loss"": 2.8802752668595377, ""accuracy"": 44.81725584182145, ""samples"": 73436}, {""client_id"": 8, ""average_loss"": 2.999285389700204, ""accuracy"": 44.72601993572635, ""samples"": 73436}, {""client_id"": 7, ""average_loss"": 3.0031397464635123, ""accuracy"": 44.19086006863119, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.7734906710017366, ""accuracy"": 44.98338689471104, ""samples"": 73436}, {""client_id"": 4, ""average_loss"": 2.887173659051471, ""accuracy"": 44.72465820578463, ""samples"": 73436}]"
33,3.2098213472184103,18.5,4909.581102132797,0.20167289396715254,"[{""client_id"": 3, ""average_loss"": 2.7324929962987485, ""accuracy"": 45.45454545454545, ""samples"": 73436}, {""client_id"": 9, ""average_loss"": 2.790723394250016, ""accuracy"": 45.12773026853314, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.9339408743411988, ""accuracy"": 44.972493055177296, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.840115025525203, ""accuracy"": 44.9343646168092, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.7351951904004186, ""accuracy"": 45.33198975979084, ""samples"": 73436}]"
